accuracy,macro_f1,weighted_f1,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_weighted_f1,std_weighted_f1
0.5212435233160622,0.2891077067249191,0.6334620030640017,0.3578539324405476,0.26214071877943756,0.16372137957236083,0.10685992133805673,0.405282109556918,0.3102663485044337
0.43354430379746833,0.21704538864661263,0.5001471520768334,0.3578539324405476,0.26214071877943756,0.16372137957236083,0.10685992133805673,0.405282109556918,0.3102663485044337
0.7140504939626784,0.23258256139115516,0.8019544099729422,0.3578539324405476,0.26214071877943756,0.16372137957236083,0.10685992133805673,0.405282109556918,0.3102663485044337
0.11984171848501979,0.07957362205149815,0.08966843931950962,0.3578539324405476,0.26214071877943756,0.16372137957236083,0.10685992133805673,0.405282109556918,0.3102663485044337
0.0005896226415094339,0.0002976190476190477,0.0011785433513027855,0.3578539324405476,0.26214071877943756,0.16372137957236083,0.10685992133805673,0.405282109556918,0.3102663485044337
