accuracy,macro_f1,weighted_f1,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_weighted_f1,std_weighted_f1
0.4979274611398964,0.211138441411418,0.6121684430960288,0.26071756383256023,0.17134254397918433,0.12817716500702564,0.0782301970078741,0.33034077792417205,0.20488954127166134
0.3905063291139241,0.20992978468169404,0.46042278189938424,0.26071756383256023,0.17134254397918433,0.12817716500702564,0.0782301970078741,0.33034077792417205,0.20488954127166134
0.21953896816684962,0.11080676212499029,0.3187925058543818,0.26071756383256023,0.17134254397918433,0.12817716500702564,0.0782301970078741,0.33034077792417205,0.20488954127166134
0.1950254381006218,0.10871321776940694,0.25914161541976277,0.26071756383256023,0.17134254397918433,0.12817716500702564,0.0782301970078741,0.33034077792417205,0.20488954127166134
0.0005896226415094339,0.0002976190476190477,0.0011785433513027855,0.26071756383256023,0.17134254397918433,0.12817716500702564,0.0782301970078741,0.33034077792417205,0.20488954127166134
